Dataset,Id,Context,Comment,Target
Davidson,204,,"""@NoChillPaz: ""적어도 나는 검둥이가 아니에요"" http://t.co/RGJa7CfoiT""

임파오",1
Davidson,205,,"""@No_FAKINGG: 사람들은 항상 저에게 무엇을 섞었는지 묻습니다."" 그녀 나쁜 아시아의 계집 lol",1
Davidson,206,,"""@NotoriousBM95: @_WhitePonyJr_ Ariza는 뱀이자 겁쟁이야"" 하지만 적어도 그는 당신의 영웅 Roach처럼 불구가 아닙니다.",1
Davidson,207,,"""@OSAY_it_aint_so: ""@IgnoreAllLaws: 상상의 쓰레기를 위한 집으로 육성"" WHOA CHILL""

그 쇼는 모든 것 tf",0
Davidson,208,,"""@OfficialReplay: 피곤합니다."" ...피곤하면 조용히 하고 자자 괭이!",1
Davidson,209,,"""@PRAYINGFORHEAD: ""@macklemroe: 내 멘션에 이상한 놈들을 끼지 마세요! @PRAYINGFORHEAD"" http://t.co/cussDJesRK""",1
Davidson,210,,"""@PRETTyBOSs_BRAt: 우리는 이 년들을 사랑하지 않아요 &#128080;&#128581;""",1
Davidson,211,,"""@PatrickQuelo: 니 여자애가 홈보이를 가질 수 없다면 넌 나쁜 새끼야!""",1
Davidson,212,,"""@Patsfanjoe32: @d_palomino52 내가 너에게 준 최악의 조언은 ""보지 말고 속도를 내라""였다고 생각합니다 ㅋㅋ""",1
Davidson,213,,"""@PoemsPorn: 좋아하는 동물과 함께 이 트윗을 인용하세요.""",1
Davidson,214,,"""@Poetic_Success: 스트리퍼가 자신을 ""댄서""라고 하는 것이 싫습니다. 훗, 발레 댄서는 베토벤에게 성을 내밀지 않습니다. 당신은 스트리퍼입니다!""",1
Davidson,215,,"""@Poffalicious: Andrewbryant: Poff는 맥주 2잔 후에 복시가 생겼습니다
Poff: ... 더블 보지 &#128526;"" smh",1
Davidson,216,,"""@Poobie_: 개년들이 컴퓨터에서 트와크할 때....

ME: ""인 야 ', 인 니 젠장 &#128089;‼️""",1
Davidson,217,,"""@ProdsJewel_: ""@sreadthepeace: ""@yungmindless: @PeacePunkPrince Prince, 이것은 예술입니다. http://t.co/EPHRWxMBHr"" 아무도 그의 계집을 데려가지 않습니다!",1
Davidson,218,,"""@QUAN1T0: 복지/정부 지원의 61%가 백인에 의해 요구됩니다. 그러니 여러분의 흑인 중상모략은 이제 쓰레기입니다.""",0
Davidson,219,,"""@QUAN1T0: 이 년들은 신경쓰지 않고 그냥 그 역할을 하고 있어요.""",1
Davidson,220,,"""@Queen_Kaaat: 당신이 저를 찾는 데 시간이 좀 걸렸지만 저는 라임 나무에 숨어 있었습니다.""
@Iemonaids dis bitch in da 잘못된 tree bro.",1
Davidson,221,,"""@RTNBA: Nike/Jordan에서 출시할 Drakes 새 신발.... 네, 신발에 반짝이가 있습니다. http://t.co/QCtPLxHEXM"" ....dudes a fag",1
Davidson,222,,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" 너 혼자 lmoo",0
Davidson,223,,"""@RamBoutIt: ""@Master11_: @20ToLife_ @RamBoutIt hoes Austin""은 우리에게 Austin을 가르쳐줍니다. 그게 내가 아는 전부 야",0
Davidson,224,,"""@ReachtheeCLIMAX: 암캐들은 요리는 못하지만 거시기 빠는 법은 알죠.."" 둘 다 할 수 있는 놈들에게 s/o!",1
Davidson,225,,"""@RenegadeMo: 뚱뚱한 년들이 선택받았어"" lol",1
Davidson,226,,"""@RiahSM: #hoesaintloyal"" 글쎄, 그들은 년들이야, 아무도 그들이 충성할 것이라고 기대하지 않는다",1
Davidson,227,,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol 나쁜 엉덩이"" http://t.co/AmcOinY0wG",1
Davidson,228,,"""@RnadJorell: Bruh im 지쳤어, Miley Cyrus 알몸으로 리트윗하는 새끼들, 그 개년은 나쁜 놈이 아니야."" lmaooo",1
Davidson,229,,"""@SacTownProdigy: mavs 게임에서 tony romo가 그가 여전히 암캐가 아니라는 것을 의미하지는 않습니다.. 카우걸들 엿먹이세요"" lol bitch fuck you",1
Davidson,230,,"""@SamJLayman : 젠장, 프레디 하이모어가 찰리와 초콜릿 공장에 있었다""
나: *마루에 뒹굴며 웃는다*",1
Davidson,231,,"""@Samirahusic_: ""여자친구를 이용하는 것 같아서 여자친구와 섹스하고 싶지 않아요.."" - 익명"" Whata faggot",1
Davidson,232,,"""@SexualGxfs: @ 이 &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ 당신의 팔로워 중 한 명 @ 누군가, 그렇지 않다면 개년아",1
Davidson,233,,"""@Shaa_Jenkins: 니 개년이 항상 분명히 개소리를 한다면 그녀는 신경을 쓴다!"" 아니면 그냥 짜증나는 암캐!",1
Davidson,234,,"""@ShanTaughtHer: 이 메기 괭이들은 매끈하다고 생각합니다.. 하지만 놈들은 &#128524;""",1
Davidson,235,,"""@SheWentToJordan: 나에 대해 걱정하지 않는 년은 걱정할 수 없어"" #real",1
Davidson,236,,"""@ShowArrive: 사이드 괭이는 진짜를 다룰 수 없는 불안정한 놈들을 위한 것입니다.""",1
Davidson,237,,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! 이 년이 텐트 안으로 기어들어와 마치 엿먹이려는 듯이 왔어요!"" &#128557;&#128557;&#128557;",1
Davidson,238,,"""@Shun_stokes: 내 사촌은 형제들과 괭이를 공유한다고 말했습니다. 그는 공유가 배려이고 형제를 사랑한다고 말했습니다. &#128514;""",1
Davidson,239,,"""@SlimGirl_Probz: 배고픈데 이온은 음식에 내 돈을 쓰고 싶어 &#128530;""부러진 괭이 문제&#128514;&#128128;",1
Davidson,240,,"""@SmeegBaby: 이 년들은 우리 모두에게 거짓말을 하고 있어 인마""",1
Davidson,241,,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" 오 그래 저 개년아 씨발",1
Davidson,242,,"""@SportsCenter: Eli Manning이 시즌의 NFL을 이끄는 27번째 가로채기를 던졌습니다."" 르마오 쓰레기",0
Davidson,243,,"""@SportsCenter: USC 시니어 RB Anthony Brown은 Steve Sarkisian 감독을 인종차별주의자라고 부르고 팀을 그만둡니다. » http://t.co/JOOsdSubIR"" 그는 암캐입니다.",0
Davidson,244,,"""@StellaTex: 맞춰보세요? 당신의 맨스플레인을 할 시간도 없어요! 아디오스!"" Stfu 고양이",1
Davidson,245,,"""@Stephenwildboy: Chilling &#128069;™ http://t.co/mik3iPNle6"" 섹시한 비늘 꼬마",0
Davidson,246,,"""@Strap__: 당신이 당신의 광산을 채굴한다면 나는 어떤 암캐도 공유하지 않을 것입니다 &#128175;""",1
Davidson,247,,"""@SukMySweetness: 돈은 순진한 망할 년들에게만 감동을 줍니다""",1
Davidson,248,,"""@Sylvieamx: #물고기자리는 절대 남의 년이 되지 않습니다. 사람들이 그들을 통제하거나 바꾸게 두지 않습니다."" ㅋㅋㅋ",1
Davidson,250,,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",0
Davidson,251,,"""@TEE_JONEZ: @KingCuh @16stanleys 화 안났어ㅋㅋㅋㅋ"" suure.. tuku ho ita! &#128514;&#128514;",0
Davidson,252,,"""@TayKnosBest: 이 년들은 미쳤어""",1
Davidson,253,,"""@Taylorr_Babee: 당신은 결코 조각 년이 될 수 없습니다."" 케빈 하트. (:",1
Davidson,254,,"""@ThatniggaTroy: 맙소사 젠장."" @ 그녀, 나쁜 짓 하지마.",1
Davidson,255,,"""@TheGamerKingKev: magaluf에서 24명의 소년들에게 술을 마시기 위해 머리를 준 소녀가 트위터를 가지고 있는지 궁금합니다."" 그녀는 아마도 호모들을 위해 누드를 보낸 것 같습니다.",1
Davidson,256,,"""@TheNewSAT: #NewSATQuestions
그래 개년아, 그래 개년아, __________라고 불러줘:
a.) 아마도
b.) 스티브 오
c.) 나중에
d.) 제시 핑크먼""
@기관총 켈리",1
Davidson,257,,"""@TheNymphoTweets: 그녀의 보지 옆에 그녀의 허벅지 사이에 있는 Hickies >>>"" 그것의 유일한 권리",1
Davidson,258,,"""@TheOneMiss_Luu: 내가 더 이상 젊고 아름답지 않아도 여전히 나를 사랑해 주시겠습니까?"" 아니. 못생긴 원숭이 엉덩이.",1
Davidson,259,,"""@TheRealRickyB21: @JetsAndASwisher @Gook____ 니네들 모두 앞으로 나와.""",1
Davidson,260,,"""@TheRealRickyB21: @JetsAndASwisher 새끼 개년아"" http://t.co/2HyyAbk4eH",1
Davidson,261,,"""@The_Realist_Sam: @Madrid2_ 네, 저는 iPad를 사용 중입니다. 이번 주 금요일에는 일하지 않습니다. 이 새끼 @TropicalBlanket"" 2-5시 작업",1
Davidson,262,,"""@Theo17100: http://t.co/BYj1HOyhmG"" 이 비늘 같은 녀석은 그것을 얻을 것입니다",0
Davidson,263,,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" 할로윈은 어제 어리석은 깜둥이였습니다.",1
Davidson,264,,"""@TheoMaxximus: Chris는 여전히 뜨겁습니다."" *테스트를 가지고 선생님에게 다가가, 그 개년에게 테스트를 떨어뜨립니다. fohead* http://t.co/nb5VgdssgI",1
Davidson,265,,"""@Thornton25: ""@KantKeepAhBYTCH: 나는 보지를 먹는 것을 좋아합니다 lol 나는 절대 배부르지 않습니다 lol"" 나는 그 똥을 영원히 먹을 수 있습니다 lol"" 그리고 영원히.",1
Davidson,266,,"""@Tmacc_GFG: ""@VoiceOfDStreetz: ""@Tmacc_GFG: ""@tizzimarie: 슬러시 없음 &#128549;""아무리 나쁜 년아""&#128564;""그 년들은 약 맛이 나요""&#127815;&#1278175; ;",1
Davidson,267,,"""@Tmacc_GFG: ""@tizzimarie: 슬러시 없음 &#128549;""아무리 나쁜 년들""&#128564;",1
Davidson,268,,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9가 날 살게 해줘"" 젠장, 난 운동 전에 그 괭이를 하고 있어",1
Davidson,269,,"""@TreLeKidd: 야 이년은 Gucci Mane RT @JabariTheGreat : 내 년은 스토너""&#128514;&#128514;&#128514;&#128514 ;&#128514;&#128514;",1
Davidson,270,,"""@TweetGameLazy: 핸들 바 없이 니 여자를 탈 수 있어""",1
Davidson,271,,"""@TyJonCuffee: 그리고 당신이 괭이가 아니라면 내 traphoussseeee에서 일어나""",1
Davidson,272,,"""@UberFacts: 15명의 슬픈 TV 캐릭터 죽음 우리는 여전히 비통합니다... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark는 그 남자였습니다",0
Davidson,273,,"""@UnHoly_Jack: 이 항구 년들은 모두 ""파티 버스 창녀"""" 롤?",1
Davidson,274,,"""@Vbomb20: @Woodchuck20 보지"" 사랑해",1
Davidson,275,,"""@VeronikaHumbert: Ultraviolence 비디오, 이 새끼야! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh""

나쁜 프로모션",1
Davidson,276,,"""@VineForTheByrd: 니 여자랑 섹스하러 가는 길 https://t.co/4lMTFNL2iy""

LMFAO 키티콥터",1
Davidson,277,,"""@WBUR: 한 밀수꾼이 ""지하디 고속도로""를 따라 전사들을 도운 방법을 설명합니다. http://t.co/UX4anxeAwd""",0
Davidson,278,,"""@WBeezy_: ""@QuaTheGreat: 와 둘이 같이 있는 모습이 너무 귀엽네요 &#128145; http://t.co/9lPorCb8w0"" &#128128;&#128128;&#128128;"" 이년에 Ike avi를 얻어야 합니까?",1
Davidson,279,,"""@WBeezy_: ""@Run_DRC: 간단합니다. 화내지 마세요=노출될까봐 걱정하지 마세요 &#128540;"" 싸워요""왜?",1
Davidson,280,,"""@WannabeKanye: 왜 이 개새끼가 자신을 부추기는지 http://t.co/uOd2f5WtKV""

그녀의 크기는 정확히 가장 건강하지 않습니다.",1
Davidson,281,,"""@WitHaPrettyface: @_1nonlykeisha는 나쁜 놈이 되지 말라고 내기! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; 김바이!!!",1
Davidson,283,,"""@X_XPDOTJDOT: 젠장, 내 트윗을 보호해야 할 텐데.. 스토커들이 짜증나네."" 이 년들을 미친 듯이 몰아",1
Davidson,284,,"""@XoJennyGirl: 마락을 내 여자친구로 만들고 있어요."" @marackaf aye b 당신은 o가 당신에게 가르친 것처럼 괭이를 뽑습니다.",1
Davidson,285,,"""@XoXo__Angiee: Bruno fag boy"" 당신은 나를 사랑합니다.",1
Davidson,286,,"""@YEHits_Von: ""@Run_DRC: 내가 개년임이 틀림없어"" 당신은 &#128514;&#128514;&#128514; sike naw"" 이것이 우리가 항상 화내는 이유 &#128514;",1
Davidson,287,,"""@Yankees: 6-1로 하락, #Yankees는 9회 말에서 랠리를 기대하고 있습니다."" #랠리캡",0
Davidson,288,,"""@YoungRicooo: ""@WexicanAfro702: 좋은 사람을 이용하지 마세요""@ hoes""@ everyjuan",1
Davidson,289,,"""@YoungRicooo: 생일 축하해 개새끼 @WexicanAfro702"" 고마워 친구",1
Davidson,290,,"""@YoungRicooo: 스택이 없어서 대부분의 년들이 당신과 어울리지 않는다는 사실을 알고 슬퍼요."" 금요일까지 기다려",1
Davidson,291,,"""@YunGMiGo: @Shane_A1 cinco 똥 더 열심히 fucc nigga""yee 하지만 너 fucc wit rich homie cuz dats ya homeboy fucc nicca",1
Davidson,292,,"""@ZoeBarton3: @h0rheyd ewww 나는 지난 일요일에 말했어요. 지난 일요일에 거기에 있었던 것처럼요. 다시 읽어보세요.""",1
Davidson,293,,"""@_BaDa_Bing: 난 진짜 놈들의 얼굴만 때려요 왜냐면 걔네가 날 바로 뒤에서 때릴 테니까"" Strong Mush or Shake..",1
Davidson,294,,"""@_BeeDontCare 내 보지는 아직 신선하다"" <----- 악취 나는 소녀들이 말하는 무언가.",1
Davidson,295,,"""@_GeeWillikers_: 엉덩이 때리는 게 가장 큰 일이에요. 하하. &#128527;"" 나는 여자의 엉덩이를 때렸다. . 그녀는 화를 냈어 난 일주일 동안 보지를 못",1
Davidson,296,,"""@_TommyCollins: @WeAreRichnow @buffalobills 그래, 텍사스 사람들이 훨씬 더 나은데 이 멍청아."" 나는 당신이 이것에 대해 화를 내는 것을 봅니다.",1
Davidson,297,,"""@__MALIBUbarbie: Nd wtf는 금발을 가진 어두운 년들과 함께 있습니다.. 제발 여러 좌석 괭이를 가지고!"" ..블랙앤마일드처럼 생겼어",1
Davidson,298,,"""@__Sugga: 몇몇 년들이 지켜야 할 차선이 있어요 &#128526;"" 왼쪽 n은 우리 얼굴에서 젠장할 수 있어 &#128557;&#128129;&#128536;",1
Davidson,299,,"""@__sneakyb: 나는 남자들이 자신에게 암캐가 있다는 사실을 부인하는 것이 싫어요 &#128080;&#128553;"" SMH",1
Davidson,300,,"""@__taradise__: 니들 아직도 엉덩이 안 먹는다고 하는 새끼들?!"" 똑바른 얼굴로!",1
Davidson,301,,"""@__youreWelcome: 나는 사장 개년아"" ...그건 구석에 앉아야 해",1
Davidson,302,,"""@_iwantfranny: 그는 괭이, 나는 할 수 없다""",1
Davidson,304,,"""@_prettyflvck0: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &#128665;&#128168;&#128168;""oooh 젠장, 거리에 나가지 말자",1
Davidson,305,,"""@_rapdreams: 개년들은 감옥에 갇히면 억누르지만... 놈이 대학이나 군대에 간다면 이야기가 달라집니다. &#128564;""",1
Davidson,306,,"""@_simplycaitlin: 왜 내 친구들은 날 미워해?"" 너가 좆같은 괭이 때문에..",1
Davidson,307,,"""@adriwadrri: 이 빌어먹을 새끼들에 대한 사랑은 없어"" 창녀*",1
Davidson,308,,"""@airmaxlad1: 뜨거운 고기 http://t.co/BRz8Imk5vK"" 섹스 비늘 소년처럼 섹시합니다. 나는 그와 그의 트레이너를 만나고 싶습니다.",1
Davidson,309,,"""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN""이 비늘 꼬마를 음란하게 만들었습니다. 젠장 예.",1
Davidson,310,,"""@alejandra_p13: 이 년들은 소사를 사랑해""",1
Davidson,311,,"""@alexissixela__: ""@white_thunduh: 약 30~40초 동안 본 것이 맞습니다. ""SO DID I WTF"" prob 원인이 지연됨 smh",1
Davidson,312,,"""@allisonnamaya_: 내 고양이의 이름을 무엇으로 지어야 할까요?"" 미스터 보지",1
Davidson,313,,"""@altosteel115: http://t.co/tM28mh5XG2"" 엉엉. 섹시한 깡패 소년 비늘.",1
Davidson,314,,"""@ambitiousBree: @_1nonlykeisha 전화벨이 울리는 게 보이나요? &#128547;&#128530;&#128542;"" 결혼하면 암캐들이 요구한다!!!! 당신은 나에게 전화하지 않았다",1
Davidson,315,,"""@analicialouise: Tevin은 내가 가장 좋아하는 2학년 학생입니다. 저는 그가 너무 재미있다고 생각합니다."" 그는 정말로 그렇지 않습니다. Lmaoo hes 작은 괭이",1
Davidson,316,,"""@angelenagoley: 섹스 위치 10개 http://t.co/nt3PABMWsm http://t.co/JmHZ8Sczf0""이걸 빌어먹을 빌어먹을 빌어먹을 개년아 &#128557;",1
Davidson,317,,"""@ashlingwilde: @ItsNotAdam은 귀여워서 지루해, 이 새끼야?"" 때때로",1
Davidson,318,,"""@ayyee_ceee_: 한 사람의 쓰레기는 다른 사람의 보물입니다.""",0
Davidson,319,,"""@babineaux_: 난 타입이 없어. 내가 좋아하는 건 나쁜 년뿐이야."" *Iongotnotype",1
Davidson,320,,"""@bigbootybishopp: @white_thunduh lassen cc , 코치가 저를 원해요"" 의심할 여지 없이 더 많은 것을 얻게 될 것 같아요",1
Davidson,321,,"""@bleedingtrap: 신의 이빨, 금 사슬
하얀 년들, 코카인""",1
Davidson,322,,"""@cheetahBluntz_: 나 괭이, 그 괭이 &#128129;"" 쉿",1
Davidson,323,,"""@chieflottahoes: D.C.에서는 롤러라고 부르고 Chiraq에서는 thot이라고 부릅니다."" 미국 전역에서 그들은 괭이로 알려져 있습니다.",1
Davidson,324,,"""@clayton_jenn99: 버스 운전사 년이 그리울거야...""아니요. 거짓말하지마",1
Davidson,325,,"""@coltforty2Gone: 개년들이 널 친구로 만들려고 하면 싫어. 개년아 내가 득점하려고 하는 중이야. 켜짐. 나의. 영혼!",1
Davidson,326,,"""@complex_uk: Ashley Young은 새똥이 입에 들어갔다는 사실을 부정하려 했습니다 ---> http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" 하하하",0
Davidson,327,,"""@datFullerkid: @TreVaughnLG 둘 다 헐뜯었어??"" 개새끼 아니냐 ㅋㅋㅋㅋ",1
Davidson,328,,"""@deepthroatMike: ""@Boys_South: 태워다 줘 &#128525;&#128139; http://t.co/H5mAtjYfGA""#redneck"" 우프 우프",0
Davidson,329,,"""@demi_eggleton: 맙소사 나는 Victoria Mitchell을 사랑해"" 내 여자들은 모두 나를 사랑해",1
Davidson,330,,"""@djsliime: 그 먼 거리에 있는 멍청이가 바람을 피우고 있다는 걸 알았어""- uh oh",1
Davidson,331,,"""@fIirting: 그는 올바르게 하고 있습니다 &#128525;&#128120;&#128158; http://t.co/JZKkiVUVjC"" 아니 암캐 smh",1
Davidson,332,,"""@fatboyswagg347: 평생 보지를 금지하고 250만 달러의 벌금을 내야 합니다.""",1
Davidson,333,,"""@fuckcamoclark: 장미는 빨강, 제비꽃은 파랑, 깜둥이는 검정입니다. 그게 사실이라는 걸 알잖아요."" @dylan72892",1
Davidson,334,,"""@g0rillaz0e: 창틀에 앉아 창을 열고 새가 날아오려고 합니다. 때려 눕혔습니다. #동물 보호"" @peta",0
Davidson,335,,"""@glowstruck: 하지만 nigga는 nigga가 될 것이고, nigga가 될 것입니다."" 당신은 빌어 먹을 지체 소리",1
Davidson,336,,"""@greggutfeld: 비디오 전체 미디어가 조롱할 가능성이 높습니다. http://t.co/XFr1cRXWSm"" 나는 그런 울보",0
Davidson,337,,"""@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty 나는 부끄러워하지도 않아요 stfu"" kikis mom: Hi angelique
Angelique: 스마일 *크래커를 수프에 담그세요*",1
Davidson,338,,"""@haitian__goLd: Tim Tebow는 NFL에서 그가 있던 모든 팀에서 짤렸고 그는 이미 Starkville에서 나보다 더 많은 년을 얻었습니다. 음."" &#128514;&#128514;&#128514;&#128514;",1
Davidson,339,,"""@hazelebaby: 카르마는 암캐야 #젠장 #신이 그의 천사를 보호한다 &#128588;""

*차를 마시다*",1
Davidson,340,,"""@hornyjhb: 빌어 먹을 뜨거운 체육관 보지 http://t.co/ZVYmcXQuTA"" 씨발 예",1
