Dataset,Id,Context,Comment,Target,abuse
AbuseEval,49504,,@USER 법이 바뀌었군요... 당신은 지금 며칠 동안 주장을 하고 무죄가 입증될 때까지 유죄입니다. 자유주의자들은 정신병자다!,1,EXP
AbuseEval,66291,,@USER 똑바로 다릅니다. 조 바이든에게 감사합니다. 그녀의 이름이 안티파 힐이었다면 결과도 궁금하다.,0,NOTABU
AbuseEval,31229,,@USER 이 게임은 당나귀 공을 빤다,1,EXP
AbuseEval,75850,,@USER 요 진짜 멋져요,0,NOTABU
AbuseEval,88546,,@USER 절대적으로 관에 못이 박혀야 합니다.... Hilliary를 위해,1,IMP
AbuseEval,29241,,@USER @USER 그가 트위터에 올라와서 그가 얼마나 대단한 사람인지 말할 수 있기를 바랍니다. ❤😄,0,NOTABU
AbuseEval,19842,,"@USER ""그들""은 누구입니까 총기 제어가 시도되었으며 입증된 실패입니다. 이것이 사람들이 민주당에 투표하지 않는 이유입니다. 그들은 현실을 인정하기를 거부합니다. 총기 규제가 작동하지 않습니다.",0,NOTABU
AbuseEval,69232,,@USER 따라서 인구가 많은 주의 압도적인 자유주의자들은 그들이 전혀 알지 못하는 나머지 미국을 위한 정책을 만들 수 있습니다. 캘리포니아에 인구가 가장 많다고 해서 그 가치에서 미국이 차지하는 비중은 아닙니다. 힌트를 얻으세요 힐러리.,0,NOTABU
AbuseEval,36471,,@USER @USER 그는 Antifa에 부분적으로 자금을 지원하지 않습니까?,0,NOTABU
AbuseEval,32897,,@USER 그는 바보입니다 !!!!!,1,EXP
AbuseEval,62072,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ...그리고 #LeviStrauss는 총기 통제를 원합니다 도대체 우리 중 얼마나 많은 사람들이 우리의 자유가 박탈되기를 원하는지 궁금합니다 ~ 아니면 그렇습니까? 그냥 선택의 자유? URL,1,IMP
AbuseEval,95444,,@USER 이 시점에서... 제 생각에는 Pres. Trump는 sh*t를 제공합니다... 그리고 나도 마찬가지입니다! 롤 URL,0,NOTABU
AbuseEval,51172,,@USER @USER 오케이 보수당은 투표소에 갑니다. 빨간색으로 투표하세요.,0,NOTABU
AbuseEval,62481,,@USER 도니 주니어 당신과 당신의 가족은 당신의 범죄 활동을 우리의 백악관으로 가져간 것에 대해 국가에 사과해야 합니다. 당신과 당신의 가족을 부끄럽게 생각합니다. 정의가 승리할 것이다,1,EXP
AbuseEval,71895,,"올해 하버드/해리스 설문조사에 따르면 흑인 미국인의 48%가 1년에 1명에서 25만 명 사이의 합법 이민자를 미국으로 데려오기를 원한다고 말했습니다."" URL #MAGA #tcot""",0,NOTABU
AbuseEval,78366,,"@USER @USER가 공식적으로 국가 사회주의 미국 노동자당이 되었다는 의심은 사라졌습니다. @USER와 @USER와 같은 ppl이 Der Sturmer로, #Antifa가 Einsatzgruppen/Waffen SS 파견대 역할을 합니다.",0,NOTABU
AbuseEval,39021,,@USER 오 마이 카르멘. 그는 너무 귀엽다,0,NOTABU
AbuseEval,68840,,@USER Chelsea는 그녀의 어머니만큼 미쳤습니다.,1,EXP
AbuseEval,96837,,@USER #Conservatives #binnedBoris와 'lyin Lynton을 호주로 보낼 때입니다.,0,NOTABU
AbuseEval,51815,,@USER @USER @USER 2015년 선언문에서 저에게 한 표를 돌려주겠다고 약속했습니다. 그래서 어디에 있습니까? EU 27개국의 모든 영국인이 투표할 수 있었다면 브렉시트가 통과되었을 것이라고 생각하십니까? 국민투표는 게리맨더였다.,0,NOTABU
AbuseEval,62023,,"@USER 미투 운동은 안티파의 확장이어야 하며 완전한 농담입니다! 이 운동이 선택적이 아니었다면 JOE BIDEN은 FONDING GIRLS ON CAMERA로 법정에 섰을 것입니다""! URL",0,NOTABU
AbuseEval,10253,,@USER @USER 대단하십니다! 감사합니다. 당신은 인류에게 희망을 줍니다!,0,NOTABU
AbuseEval,21367,,@USER 구버,0,NOTABU
AbuseEval,33797,,@USER 정보가 없는 또 다른,0,NOTABU
AbuseEval,11160,,@USER 나는 그가 그들의 위탁 자녀라는 것을 잊었습니다!,0,NOTABU
AbuseEval,32916,,"@USER 그리고 무모한 #DEMS는 우리가 자신이 다수를 가지고 있지 않다고 믿길 원합니다. 자유당은 지도자와 같다"" 부패한 #오바마와 #비뚤어진 힐러리는 모두 진짜 나쁜 패자다 #MAGA #트럼프""",1,EXP
AbuseEval,47427,,@USER 젠장할 말을 하지 않았어!,0,NOTABU
AbuseEval,87052,,@USER @USER 그렇게 똑똑하다고 여겨지는 사람들은 청중 중에 트럼프에 투표한 사람들이 있다는 것을 한 순간도 생각하지 못했고 최고 놋쇠가 그런 식으로 말하는 것을 듣고 무서웠습니다.,0,NOTABU
AbuseEval,29556,,"@USER 놀랍지 않습니다. 이런 종류의 비난을 하려면 아픈 여자가 필요합니다. 맨 왼쪽에서만 볼 수 있는 종류입니다. 자유당은 콜린스, 플레이크 같은 정말 약한 공화당 의원들이 지지를 철회하기를 기도하고 있습니다.",0,NOTABU
AbuseEval,18547,,@USER @USER 캘리포니아 총기 규제는 블랙 팬서를 무서워하는 백인들이 무기를 가질 권리를 행사한 직접적인 결과입니다. NRA는 총기 규제에 문제가 없었습니다!,1,IMP
AbuseEval,32688,,"@USER @USER @USER @USER @USER @USER @USER @USER @USER 또는 2005년 10월 25일 브라질 시민들이 압도적인 투표로 정부가 엄격한 총기 규제를 시행하는 것에 대해 63.9%의 비율로 ""반대""로 투표했으며 브라질 정부는 여전히 이를 위반하고 있습니다. 효과적인 자기 방어 방법 없이 브라질인이 살해되면서 매일 국민 투표",0,NOTABU
AbuseEval,57850,,"...만일 우리가 죄가 없다고 하면 스스로 속이고 진리가 우리 속에 있지 아니할 것입니다. 만일 우리가 우리 죄를 자백하면 그는 미쁘시고 의로우사 우리 죄를 사하시며 우리를 모든 불의에서 깨끗하게 하실 것입니다. (요일 1:5-9)""",0,NOTABU
AbuseEval,82607,,@USER @USER 하지만 수백만 명의 허가증을 소지한 사람들이 같은 날 합법적으로 은폐된 총기를 휴대했으며 자신이나 다른 사람을 다치게 하지 않았습니다. 그러나 그들은 더 강력한 총기 통제를 원합니다. 바보! 🤨 우리의 훌륭한 미디어는 그들의 의제에 맞는 사건을 과장해야 합니다.,1,EXP
AbuseEval,82339,,"@USER 예, 총기 규제 괴물을 다치게하십시오.",1,EXP
AbuseEval,98077,,@USER @USER @USER @USER @USER 히스테릭한 트윗 URL마다 이 사람을 더 좋아하게 됩니다.,0,NOTABU
AbuseEval,62815,,@USER 그는 자신이 최고의 URL이라는 사실에 의심하지 않고 항상 헌신적인 모습을 보입니다.,0,NOTABU
AbuseEval,34510,,@USER @USER @USER 헛소리! 보수가 우리 땅을 심연으로 몰아넣는 것을 방지하기 때문에 규제가 좋습니다.,1,IMP
AbuseEval,53501,,@USER 내 culo의 소유자,0,NOTABU
AbuseEval,69928,,이제 그녀는 평생 상처를 입었습니다 lol #MAGA URL,0,NOTABU
AbuseEval,31853,,@USER 이 빌어먹을 -,0,NOTABU
AbuseEval,13872,,MAN을 확인하십시오! 좌익 활동가는 거짓말쟁이의 이야기를 바꿉니다! 확실한 증거는 없습니다! #ChristineBlaseyFord 유죄가 입증될 때까지 무죄! #ConfirmKavanaugh #MAGA @USER #WeakRinos #공화당,1,EXP
AbuseEval,30791,,@USER Reagan은 또한 CA 주지사로서 최초의 총기 규제 법안에 서명했습니다.,0,NOTABU
AbuseEval,80385,,@USER Awe Hogwash 명백한 사실을 과장할 필요가 있습니까?,0,NOTABU
AbuseEval,54292,,판사로 30년 이상… URL,0,NOTABU
AbuseEval,28985,,나는 대답을 얻지 않을 것이라고 가정합니다': Brainless #Liberal Stooge Ocasio-Cortez .@USER on $40T 정책 계획 URL #WakeUpAmerica 이것은 미국의 미래 공화당에 투표하거나 이 #DEM 바보 @USER에게 미국을 항복하는 것이 아닙니다 #마가,1,EXP
AbuseEval,52375,,"(1) 이 사람은 정신 건강 치료가 심각하게 필요하며 자신이나 다른 사람에게 더 이상 위험하지 않을 때까지 총기를 압수해야 합니다. (2) 총기 규제 옹호자들이 학교 총격 사건 목록에 이것을 추가하기를 기다리고 있습니다."" (3) 누가 .22 구경 권총을 구입합니까? 왜? URL",0,NOTABU
AbuseEval,74004,,@USER @USER 그들이 얼마나 사악한지 다시 한 번 보여주는 좌파들,1,EXP
AbuseEval,70838,,@USER 술취한 미친놈입니다.,1,EXP
AbuseEval,64577,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 이 모든 훌륭한 애국자들과 함께하게 된 것을 영광으로 생각합니다! 레나 감사합니다! #MAGA 🇺🇸😀💕🇺🇸 딘 ! @사용자 URL,0,NOTABU
AbuseEval,44448,,@USER 제발 닥쳐요 온타리오는 보수주의자들이 의미하는 것을 보고 있습니다 @USER는 당신이 이 지방을 느슨하게 하는 데 도움이 되지 않습니다 당신은 아무데도 가지 않습니다.. 그들은 당신이 어떤 식으로든 캐나다인과 완전히 조화되지 않을 것입니다 Mr. Harper oops 내 말은 Mr. Scheer common 당신을 너무 많이 착각합니다.,0,NOTABU
AbuseEval,53928,,@USER 당신은 혼자가 아닙니다. 저는 1978년에 동료 법대생에게 성폭행을 당했습니다. 저는 믿을 수 없을 것 같아서 신고하지 않았습니다. 그러나 내가 그의 유일한 희생자가 아니라는 것을 깨닫게 하는 일이 일어났습니다. 그때 나는 내가 엄청난 실수를 저질렀다고 느꼈다.,0,NOTABU
AbuseEval,45337,,@USER 그러나 자유주의자들은 그렇습니다.,0,NOTABU
AbuseEval,85707,,@USER msm이 보고하지 않은 또 다른 테러 공격,0,NOTABU
AbuseEval,63292,,@USER 님이 누군지 몰라서 그냥 URL만,0,NOTABU
AbuseEval,15991,,@USER 그 많은 돈이 당신을 더 똑똑하게 만들지는 못했습니다.,1,IMP
AbuseEval,25009,,@USER 네!! 그는 길머에서 왔습니다!! 그것은 나를 너무 웃게 만든다!,0,NOTABU
AbuseEval,90990,,@USER U 둘다 r my lifeline❤️ @USER,0,NOTABU
AbuseEval,65785,,@USER 항상 H Ford가 수준 높은 사람이라고 생각했습니다! 그렇지 않은 것 같아요! 포드 참고 사항: 기후 변화는 여름-가을-겨울-봄입니다!! 매년 발생합니다! 극복해!,0,NOTABU
AbuseEval,38837,,"@USER 예, 우리는 장대한 패배를 위해 좀 더 꾸며낸 헛소리 시위대와 안티파 롤 시간이 필요합니다😉",1,IMP
AbuseEval,94182,,@USER @USER 불행히도 당신이 맞습니다. 현실을 유지하십시오. 그녀는 공격 무기입니다!,0,NOTABU
AbuseEval,77653,,@USER 진짜 록키다 🔥🔥🔥 맙소사!!,0,NOTABU
AbuseEval,27238,,@USER 이 일을 가능하게 해주신 모든 분들께 감사드립니다. 여러분도 멋지고 아름다운 곰들도 마찬가지입니다. 저는 올리버스 아미의 일원이며 여러분이 더 나은 삶을 위해 하는 모든 일에 감사드립니다.,0,NOTABU
AbuseEval,12892,,"@USER ""예, 정렬에 필요한 모든 것을 정렬했습니다."" 그녀는 여전히 Emily에게는 드문 와인을 소량만 마시고 있지만 JJ가 프로필을 작성하지 않을 것이라고 생각했습니다.",0,NOTABU
AbuseEval,16885,,@USER 그나저나 아이티로 이사가는 건 어때요? 당신 자유주의자들은 대도시에서 똥구멍을 만드는 것 같습니다. 그러니 이미 똥구멍이 있는 곳으로 가세요. 그래서 당신은 아무 일도 할 필요가 없습니다!,1,IMP
AbuseEval,46581,,@USER 예 그녀는,0,NOTABU
AbuseEval,41517,,@USER @USER @USER 그는 전에 이것을 시도했지만 아무데도 가지 않았습니다. 그는 100% 프로 총기 관리입니다. 완료.,0,NOTABU
AbuseEval,22717,,@USER @USER @USER @USER @USER 그가 가진 시간과 장점이 있었다면 사냥용 소총으로 많은 사람을 죽일 수 있었을 것입니다. 경찰이 그의 방에 들어오기까지 한 시간 가까이 남았다. 그의 실제 촬영 시간은 10분이 넘었습니다. 총기 규제에 대해 이것을 만드는 것은 더 많은 사람들을 죽일 것입니다. 우리는 더 똑똑해야 합니다.,0,NOTABU
AbuseEval,88539,,"@USER @USER 아, 알겠습니다. 이기는 팀에 소속되어야 한다는 개인의 욕구""는 끊임없는 자기평가의 조건화 때문이다. 나는 Q 쪽에서도 강한 느낌을 보지만, 왼쪽/힐러리/안티파 쪽에서도 아무리 생각해도 이런 느낌이 강하다' 다시 이기든 말든.""",0,NOTABU
AbuseEval,65786,,"@USER @USER 아, 왜 그녀가 답글을 달고 있는 트윗을 보지 못해서 그녀가 무슨 말을 하는지 모르겠군요.",0,NOTABU
AbuseEval,54437,,@USER 그리고 여기에 총기 없는 구역이 작동하지 않는다는 또 다른 데모가 있습니다. 더 엄격한 총기 규제를 지지하는 자유주의자가 당신에게 가져왔습니다.,0,NOTABU
AbuseEval,19514,,음식을 다룰 때 장갑을 끼고 있는 사람은 @USER의 보지를 잡아야 하는 것 아닙니까? #MAGA URL,1,IMP
AbuseEval,57943,,@USER 환경에 대한 계획이 없습니다. 보수주의자라도 지구에서 돈을 벌려면 지구에서 살아야 한다는 것을 이해할 수 있어야 합니다.,0,NOTABU
AbuseEval,66328,,@USER @USER 백인 진보주의자들이 입이 있는 곳에 돈을 넣기 전까지는 잠에서 깨어난 것을 축하할 수 없다고 말할 때 일어나는 일입니다. 삶의 그 단순한 사실이 그들의 두뇌를 망가뜨립니다.,0,NOTABU
AbuseEval,34317,,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa는 파시스트가 마음을 바꾸도록 하는 데 이기지 않습니다. 파시스트의 마음. 그들은 겁을 주어 숨게 만들고, 사기를 떨어뜨리고, 혐오스러운 이데올로기의 확산을 막기 위해 그렇게 합니다. 다른 사람에게 강요하는 견해는 없다""고 말했다.",1,IMP
AbuseEval,44837,,@USER @USER SOROS는 모든 것과 반미적인 것의 뿌리입니다. 그는 헐리우드에서 이슬람에 이르기까지 돈을 가지고 있고 불법적인 사람들에게 ANTIFA를 가지고 있습니다. URL,0,NOTABU
AbuseEval,36289,,#FireMorningJoe 그는 다른 모든 보수주의자와 같은 천에서 잘라냅니다. 그의 여성혐오와 편협함은 항상 전시되어 있다. 그는 트럼프를 책임지고 있다. URL,1,EXP
AbuseEval,80570,,@USER @USER 정말 제가 본 것 중 가장 멍청한 것 같습니다.,1,EXP
AbuseEval,43185,,@USER @USER Brigitte Gabriel은 대부분의 사람들이 악몽을 꿨을 삶을 경험했습니다. 그녀는 미국인들에게 경보를 울리고 있습니다. 그녀의 책을 사십시오 그녀가 미국에 대해 경고하는 것에 주의를 기울이십시오,0,NOTABU
AbuseEval,86477,,@USER @USER @USER @USER @USER @USER @USER @USER @USER 작동합니다. 인구를 통제하려는 경우. 호주의 총기 규제는 살인에 영향을 미치지 않았습니다.,0,NOTABU
AbuseEval,67080,,@USER @USER 불쌍한 새끼.,0,NOTABU
AbuseEval,96270,,@USER @USER @USER @USER Antifa = 민주당원 = Dixiecrats = KKK URL URL,0,NOTABU
AbuseEval,44015,,@USER @USER 자유당은 모든 것을 망쳐 버립니다!,1,EXP
AbuseEval,48060,,"@USER @USER @USER 그리고 주로 진보적인 흑인 청중을 보수주의자들이 다시 사슬에 묶고 싶어한다는 그의 말을 잊지 마세요.""""",0,NOTABU
AbuseEval,31065,,@USER 둘 다 슬프다!!! 착취를 당하고 평판이 파괴되기까지! 이제 나는 그녀가 Antifa의 일부라는 것을 읽었습니다! ????!,0,NOTABU
AbuseEval,11411,,@USER 자유주의자가 총을 쥐게 하면 일어나는 일입니다. 총기 규제를 시작하기에 좋은 장소가 될 것입니다. 진보주의자들의 총기 소지를 금지합니다.,1,EXP
AbuseEval,10133,,@USER @USER 행복해보이네요 .MAGA,0,NOTABU
AbuseEval,22128,,"@USER @USER @USER 트럼프, '생각하기 시작하는' 전술로 인종 프로파일링 제안",0,NOTABU
AbuseEval,36518,,@USER 내 스윗 스윗 베이비 킹을 소개합니다! 그는 항상 멋지다! 그리고 내가 소파에 앉으려고 할 때 그는 절대 나를 공격하지 않습니다! URL,0,NOTABU
AbuseEval,59559,,@USER @USER @USER 트윗의 처음 20초 동안 모든 것이 사라지고 아래에서 위로 전가되었습니다! 굿1티마트 👍🏻,0,NOTABU
AbuseEval,99618,,"@USER @USER 맞습니다. 그는 기본적으로 대통령이 법 위에 있다고 기록에 기록되어 있습니다."" #gop은 이에 대해 괜찮다는 점에 유의해야 합니다. Rudy는 자신의 문제가 있습니다. URL",0,NOTABU
AbuseEval,53309,,#KamalaHarris 옷을 입지 않은 새 민주당 황제 납세자들이 총기 규제를 위해 '전례 없는' 무장 보호 자금을 지원했습니다. Kamala Harris URL @USER,0,NOTABU
AbuseEval,29497,,@USER 그래도 그녀는 뚱뚱합니다.,1,EXP
AbuseEval,84329,,"@USER @USER 그가 Hill이 그를 비난한 것에 대해 유죄라는 많은 증거가 있었지만, 공청회가 유죄/무죄에 관한 것이 아니기 때문에 벤치에 올랐습니다. 지금은 시대가 다릅니다. 기자로서 왜 백인 우월주의/대체 우파가 아니라 Antifa라고 부르고 @USER를 선택합니까?",0,NOTABU
AbuseEval,50315,,@USER @USER 당신은 그가 누구이고 능력인지 이해하지 못합니다. 경제의 증거에도 불구하고. 내 가설은 당신이 평생 동안 자유주의자들에게 속았고 당신이 말한 것을 믿고 있다는 것입니다. 진보 언론은 빌 클린턴을 멋지게 보이게 했고 트럼프에게도 똑같이 할 수 있었습니다.,0,NOTABU
